id,type,amount_charged,income,expense,payment_method,contact_id,service_id,user_id,comment,created_at
1e3a3c66-3088-5ee5-9cb4-402c6f9b29c5,servicio,40000,40000,0,efectivo,4314ec46-e9d6-5ef5-8221-4b7a8d78b918,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:05 p.m.,2025-09-04
266a144b-9b2c-5cc5-b403-4f6bde920d3e,servicio,35000,35000,0,efectivo,777b03cb-089e-53f8-bd76-bf9bad872449,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:39 p.m.,2025-09-04
4a953e5e-7f66-5367-afe0-a1f5bb8a882d,servicio,40000,40000,0,efectivo,1c428c0d-9b70-58df-ba7c-48315cca8934,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:24 a.m.,2025-09-06
7db28106-3ad0-5a54-9f70-3424ecc45999,servicio,40000,40000,0,transferencia,57decaad-efc1-5deb-b437-30b3d2b0ac1e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:58 a.m.,2025-09-06
660078b8-09de-5298-adde-3aca06f11a12,servicio,35000,35000,0,efectivo,d359f56a-ab35-5f3e-8d81-ed31d62714ac,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 12:34 p.m.,2025-09-06
b1d3d1ae-c475-5135-8f77-0a8013d4a9ea,servicio,40000,40000,0,efectivo,1aa121bd-0f5b-51a9-8a71-d9a8d4a72537,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:09 p.m.,2025-09-06
20005fa2-3400-5acb-9c2d-a5d08a63d7fa,servicio,30000,30000,0,,38c8a371-39ba-5d06-a741-29cb67362839,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 1:46 p.m.,2025-09-06
68c37076-9a7c-5057-9efd-ad2ce4f95693,servicio,60000,60000,-600000000000000,,3eb0f69b-da35-5304-bafa-1476936d5dab,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 3:20 p.m.,2025-09-06
9d14b219-df0a-5a05-831c-4bf084b1856d,servicio,35000,35000,0,transferencia,613bd2be-fb02-5972-a810-c02f37ea25be,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 4:09 p.m.,2025-09-06
ba967115-d6d5-5456-868e-f828bd952605,servicio,60000,60000,0,transferencia,578d5171-0c5f-5ee8-b8c9-2da7b9f8188e,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 4:55 p.m.,2025-09-06
39c9a9f7-aa6b-51ab-878b-e21c6acc9c0c,servicio,40000,40000,0,efectivo,84b6ab43-c2de-5e4d-9151-b3a2552ec482,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:02 p.m.,2025-09-06
c9ec2c8d-1409-5e4e-8181-b2c25dd749d4,servicio,40000,40000,10,efectivo,a6449072-017e-5644-b7bc-6e007ba5c693,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:23 p.m.,2025-09-06
2a86446b-326f-5024-b687-428ff9a6a11a,servicio,35000,35000,0,pos,cd44ec1e-e1de-5356-9762-d45000dc0865,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:41 p.m.,2025-09-06
8cc5e306-b8ea-51e8-a8d0-cffcf0424447,servicio,40000,40000,0,efectivo,f3e2771b-1178-5783-8893-1b7f97d2f4de,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:23 p.m.,2025-09-06
ffa04459-edd6-5469-a0ef-2e8afcce8732,servicio,40000,40000,60,efectivo,bbedd211-1372-5d34-a3a2-868d4c3300c1,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:53 p.m.,2025-09-06
4e97899d-9d31-5a6a-b9b3-41c662266e81,servicio,40000,40000,0,pos,e80afc55-2470-540a-b893-68e1bdf84bd7,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:58 p.m.,2025-09-09
643e22e8-f22e-5979-9c08-87cd0ba18615,servicio,40000,40000,60,,7abc1164-c21b-57df-abff-59ad4cd7946e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:15 p.m.,2025-09-09
4f6ad7e7-fab3-5f7e-bfcf-19b27b02b328,gasto,,0,12,,,,,Jugo | Hora: 4:16 p.m. | Fuente: Caja,2025-09-09
0ae1eabc-1e24-5eed-bd23-8335f1897ac2,servicio,60000,60000,0,pos,6f09f562-9730-5460-9fd3-f8bdeb976692,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 6:03 p.m.,2025-09-09
4aa76c2a-1faf-5294-b93e-888e6101e7ab,servicio,40000,40000,0,pos,f411c0f7-a50a-5359-99e1-51a2685ba716,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:38 p.m.,2025-09-09
16df3759-d596-5d58-b10c-8cfeef7272a9,servicio,40000,40000,-400000000000000,,1c0ab225-e168-5bcd-b64f-2af175d703ed,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:07 p.m.,2025-09-09
dac4ba1e-789e-564d-aef2-885fc7fefd27,servicio,40000,40000,0,efectivo,6a6bb1da-0c49-58f4-8170-2627215bd354,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:45 p.m.,2025-09-11
20030e9f-dc4a-5154-91ac-513fa57b79a2,servicio,30000,30000,0,,059b1a52-dccf-5094-b807-2ba3e0d277ee,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 3:10 p.m.,2025-09-11
8b8c6639-700d-553a-bc4d-fe71c1a21baf,servicio,40000,40000,0,pos,e942f390-667e-5e39-bd5c-4dd640fa4a69,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:58 p.m.,2025-09-11
29ccf226-0b51-52f4-8ac1-a23ff41224a4,servicio,40000,40000,0,pos,94c9ce49-ae50-5828-b95a-e846c7147f17,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:12 p.m.,2025-09-16
40bdd120-c050-56e2-acae-9af52e962937,servicio,40000,40000,10,efectivo,a4f0883b-bdf1-50b6-bd82-89ba4c9ed51f,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:45 p.m.,2025-09-16
48d6dc21-aeaa-5037-bf14-e2838d6227f1,servicio,40000,40000,-100000000000000,efectivo,,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:57 p.m.,2025-09-16
dc8f88fb-1b81-529d-8850-7f960924aeb7,servicio,40000,40000,10,efectivo,047a2593-af97-59f6-971b-4192c812c213,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:58 p.m.,2025-09-16
af776ba5-bba7-596b-82a5-f0efaa2eee81,servicio,60000,60000,0,pos,b656444a-0309-51e4-b7af-fe1826fb86e3,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 4:46 p.m.,2025-09-16
99d9a497-e2f0-52b0-b317-8ab7e2b02ab4,servicio,40000,40000,0,efectivo,ffffcac5-8ddf-56c6-9772-c8a520cc0a2f,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:19 p.m.,2025-09-16
70a63b02-3738-525d-add7-34870b9572f0,servicio,40000,40000,0,pos,90fddc2d-ca82-56de-b84f-282d8385ec30,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:38 p.m.,2025-09-16
ed82b09e-b5ff-5087-b461-a3423767d59b,servicio,35000,35000,15,efectivo,0f489206-25e9-53c4-8d8d-6618a7529b0d,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 6:55 p.m.,2025-09-16
248b0257-2423-535d-8936-3fbb758015c3,servicio,40000,40000,0,pos,69608dc3-9353-5405-84bb-94f260327aab,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:28 p.m.,2025-09-16
a00577ce-62a4-5cec-93ac-288d85c6f90b,servicio,40000,40000,10,efectivo,196ca724-a2f9-5a88-a29c-9b4e52af6294,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:00 p.m.,2025-09-17
203f8b90-0221-52d9-9129-26ed806a0c7d,servicio,40000,40000,10,efectivo,,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:46 p.m.,2025-09-17
49d36fc1-bacb-508c-b1f0-723675f2989f,servicio,60000,60000,0,efectivo,6f09f562-9730-5460-9fd3-f8bdeb976692,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 5:33 p.m.,2025-09-17
2869ed92-78b2-5a54-a1fc-ecb83a200b19,servicio,60000,60000,-100000000000000,efectivo,ab05f46b-4990-5aaa-a2de-0c5efb457f96,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 2:37 p.m.,2025-09-18
0bfb9172-c2e2-5b61-8770-c8bcf11955a8,servicio,40000,40000,0,efectivo,8a5e1b95-95cf-5788-8b7a-506bcd0c222b,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:04 p.m.,2025-09-18
6319ad4a-d0b1-51b4-846b-168170635583,servicio,60000,60000,0,pos,d49cc65c-9e45-52a1-ad31-72a4e892a6b0,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 4:55 p.m.,2025-09-18
2162f527-9adb-5104-8e88-b74dbc4dcf45,servicio,40000,40000,10,efectivo,a6449072-017e-5644-b7bc-6e007ba5c693,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:35 p.m.,2025-09-18
898bcb05-3fa2-5f2d-98c6-558270c9940c,servicio,40000,40000,-300000000000000,efectivo,b6cce823-1afe-53c1-a2ea-32b58c11153c,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:16 p.m.,2025-09-18
18a581ae-235a-59bb-9f04-6b4384b57e31,servicio,40000,40000,0,transferencia,4ab90db3-079f-51d0-ae8a-621881b76f00,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:44 p.m.,2025-09-18
3d0f80f7-b49b-5c12-90f5-35c58791139a,servicio,35000,35000,0,efectivo,bc8b06e6-9781-57f7-9e80-e6b85d709955,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 7:44 p.m.,2025-09-18
32ee23ba-4d48-570e-8a3e-24cad5440c34,servicio,40000,40000,0,efectivo,bc8b06e6-9781-57f7-9e80-e6b85d709955,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:45 p.m.,2025-09-18
f4e63c32-e3d3-5097-80cc-46a7c452f06b,servicio,40000,40000,0,efectivo,46907921-de73-5aa6-9ea4-eb7fac9f9198,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:24 p.m.,2025-09-19
2f3f2be2-5318-5ae9-b439-c266abaaf317,servicio,40000,40000,0,efectivo,1d7f311f-3ea3-5e2e-b935-d76470928e4d,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:24 p.m.,2025-09-19
c814c470-1b53-5136-baae-b690a0d9fb32,servicio,60000,60000,0,pos,bd452d7a-b37f-5512-8106-da3985e1cc10,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 2:35 p.m.,2025-09-19
42afd07c-f542-590d-82ed-e32abbc2fb46,servicio,40000,40000,0,efectivo,f28a29b1-2b3b-5161-856e-defd7e1716c3,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:13 p.m.,2025-09-19
da18023d-104c-59ba-b150-56daf5cc519d,servicio,40000,40000,0,efectivo,39e7924b-4afd-5503-ba46-3e78f335b669,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:45 p.m.,2025-09-19
cacc9b3d-19b5-59e3-ab0e-5922f413d14b,servicio,40000,40000,10,efectivo,356d0f50-aa3c-5705-b0c3-6fcb19e9e3de,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:52 p.m.,2025-09-19
eea99c1c-6430-542d-ac1f-4ed66187f1cb,servicio,40000,40000,60,efectivo,92d6be5e-6f65-5752-894d-c7176e8ca239,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:32 p.m.,2025-09-19
f683245b-c660-5bdd-9524-1793f37718c9,servicio,40000,40000,10,efectivo,3a8b1ffd-abbb-51f2-a75f-683d0f1ea494,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 10:58 a.m.,2025-09-20
3e1c893b-b592-5db3-a68e-4ced2eac5b24,servicio,35000,35000,0,transferencia,c51ab8b9-3873-55e8-b32c-af3076e6371f,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 11:21 a.m.,2025-09-20
4ebcd000-55ad-51f6-bd73-35addcd1746d,servicio,40000,40000,0,efectivo,1aa121bd-0f5b-51a9-8a71-d9a8d4a72537,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:58 a.m.,2025-09-20
9b9c1cd2-de15-5d43-ab88-61a6900586cf,servicio,40000,40000,10,efectivo,d3e97fc2-52b1-59f8-a8ed-690e97c13eff,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:55 p.m.,2025-09-20
f832cc1e-ee1c-5b60-9902-0149e0004b65,servicio,40000,40000,0,pos,e80afc55-2470-540a-b893-68e1bdf84bd7,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:24 p.m.,2025-09-20
b4578a6d-b19a-505f-ae30-d5ac5f4020a9,servicio,40000,40000,0,transferencia,57decaad-efc1-5deb-b437-30b3d2b0ac1e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:51 p.m.,2025-09-20
fe54eb2d-94b2-50f1-9023-cc4b21286919,servicio,40000,40000,0,transferencia,1c428c0d-9b70-58df-ba7c-48315cca8934,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:59 p.m.,2025-09-20
ddd86f30-874a-51a9-977c-bbedc9a02ca0,servicio,35000,35000,65,,a4ae15fd-aea8-51e8-9212-ed67e6bf9c19,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 3:21 p.m.,2025-09-20
c9d6b0ab-1eeb-510a-8934-462a0968f25c,servicio,40000,40000,10,efectivo,d25755e6-730c-59b4-b622-81ba58943424,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:50 p.m.,2025-09-20
ec15d93e-e43a-5a87-94b6-1281a0ec7112,servicio,40000,40000,0,pos,1e7544bf-4b7a-5f95-80b4-a72faf7b87f9,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:13 p.m.,2025-09-20
dbe360e7-411e-52b8-bbab-da23e8fa90fc,servicio,40000,40000,10,efectivo,7d738575-71a6-5a14-8bcd-c34e9c7efd53,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:41 p.m.,2025-09-20
5c94dcff-f9a7-5722-bd11-46111e09f22a,servicio,40000,40000,0,transferencia,88dc4e4a-a126-5455-aed8-03d3cf9071c4,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:56 p.m.,2025-09-20
4053d067-90d2-56c4-8c7c-ddb21def18ff,servicio,40000,40000,0,transferencia,531c86bb-694c-5deb-8a51-75fa05b96acd,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:58 p.m.,2025-09-20
8fb3c814-ef09-5624-8683-eb08b99addd9,servicio,40000,40000,60,efectivo,1c6333b3-2df1-54e7-a6ef-fc6720a6a0ad,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:26 p.m.,2025-09-20
ccce98ec-74b2-5153-96a6-fc9fcb986391,servicio,40000,40000,0,pos,ccb6c251-539f-58cb-a1da-eed209720136,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:52 p.m.,2025-09-20
1408c381-ae2d-5938-831d-16f9d32b2d4c,servicio,35000,35000,0,pos,1bc201d7-c5cb-52c1-b4b1-ea5429d68b1f,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 7:14 p.m.,2025-09-20
6bc6fb2c-0823-5192-9403-6fc608d084b1,servicio,60000,60000,0,pos,64170aa4-cd0b-597e-b8d4-dfc9373a0968,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 7:45 p.m.,2025-09-20
e53ac672-8caf-5571-9767-647d5d562e15,servicio,40000,40000,0,transferencia,a85cf9c9-7184-5b01-92cb-087851d67525,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 8:22 p.m.,2025-09-20
32ed3815-6b85-5f47-98d9-be854489c5dd,servicio,40000,40000,0,efectivo,d3a59015-23ec-528a-971b-f6a64c526e09,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 8:39 p.m.,2025-09-20
b2d70864-199e-55b6-8647-86494cedadd4,servicio,40000,40000,0,efectivo,e501d4d6-c23e-5386-ba01-8bcd2b95e453,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:12 p.m.,2025-09-23
d50913f9-a861-5798-8a55-43e47c63fac2,servicio,30000,30000,0,transferencia,b7f70e40-f9fb-5c7a-8835-da371a9a02f5,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 3:13 p.m.,2025-09-23
c4365cf2-719b-5c92-8957-cbdf2328fa4c,servicio,35000,35000,0,transferencia,23fd8092-bc74-5daa-88d4-ecf83e9df9b1,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 3:35 p.m.,2025-09-23
17b9d538-98f3-5523-88c2-d1efb418fca6,servicio,40000,40000,60,efectivo,460b6b03-1d9e-50a3-97f1-cfa70afdba54,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:17 p.m.,2025-09-23
37972b46-5d99-586c-84b6-2be59d4e5436,servicio,40000,40000,0,efectivo,620a38a4-4473-5bb5-b601-66ffc4f257a9,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:00 p.m.,2025-09-23
f0c04bd6-0feb-5f5a-ac83-4f33e8099652,servicio,40000,40000,0,efectivo,6f3f4570-8b9f-5c98-a382-d5031cacaa5d,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:24 p.m.,2025-09-23
55d1dacf-392d-53eb-850b-0e5550997945,servicio,40000,40000,0,efectivo,393dc387-ba8e-56ae-8b1f-1459090d41c4,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:07 p.m.,2025-09-23
4c7f2e7a-2938-5823-b701-b7cf1fee96f6,servicio,40000,40000,60,efectivo,04b483ad-82eb-5730-884b-45651330bd1c,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:38 p.m.,2025-09-23
239f21a0-44b7-5a19-81ae-1655eb1dd52f,servicio,35000,35000,65,efectivo,0a891760-140d-52b8-87d3-b230cf18c725,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 6:58 p.m.,2025-09-23
4481c623-1a36-59fe-ae40-f9b65cd56ad7,servicio,40000,40000,-400000000000000,,f64a5666-9e90-55cf-b93b-288f9c598f90,b4af6236-368c-5f96-a685-e8faf26e5144,,Falta pagar | Hora: 2:50 p.m.,2025-09-26
e939b402-4dd9-537b-916b-20ec4c165571,servicio,40000,40000,60,efectivo,6a6bb1da-0c49-58f4-8170-2627215bd354,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:10 p.m.,2025-09-26
c9b02c9c-5e20-5e51-98ad-0635f4e58552,servicio,40000,40000,0,efectivo,371469bc-01e8-5c23-bffe-df64af046d2a,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:28 p.m.,2025-09-26
9e51e578-508d-54a8-bc2c-5d838c5bbc2d,servicio,35000,35000,0,transferencia,b2a24650-1f63-5d6c-956c-a963d1482d80,910784b4-4669-5b74-bbb2-997a4d659b45,,Dio 5mil en efectivo | Hora: 4:49 p.m.,2025-09-26
406452ec-f612-5174-b2e2-33d19d80438b,servicio,35000,35000,0,efectivo,8c8aef97-fa66-53c9-82e8-31635fa9cfcf,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:13 p.m.,2025-09-26
83ce15ea-55ed-5d1d-8c6d-269d15d7446f,servicio,35000,35000,0,pos,d359f56a-ab35-5f3e-8d81-ed31d62714ac,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:59 p.m.,2025-09-26
6da0f099-e5a8-596c-80a4-f6b120a5b576,servicio,40000,40000,10,efectivo,92d9e326-8514-524d-921f-c8ab02c6b147,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:35 p.m.,2025-09-26
ff2054c5-2da5-5538-838f-5b49e87cb801,servicio,35000,35000,5,efectivo,6206d02b-206c-52d6-b01e-626dd3ed387a,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 2:47 p.m.,2025-09-27
03dec4dc-8cdc-56c3-9ab9-701c5a081255,servicio,40000,40000,0,pos,d3a59015-23ec-528a-971b-f6a64c526e09,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:13 p.m.,2025-09-27
acb9d463-eff6-5d16-9f95-7a87902bd707,servicio,40000,40000,0,efectivo,a008dff8-b630-57ca-b3bf-d2ac97e3b2eb,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:46 p.m.,2025-09-27
2e95a461-3f8d-5d17-b843-ddc6157b2b76,servicio,35000,35000,5,efectivo,dd7b256d-574c-5450-bd80-e7fd88de7208,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:15 p.m.,2025-09-27
fdb54225-54c5-5cf6-84bf-4df3dc5d6b16,servicio,40000,40000,10,efectivo,e8fb36f4-e806-5e78-b568-3409ee325e7e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:47 p.m.,2025-09-27
e4591ba7-c411-55bd-b610-0dc1a75ed939,servicio,40000,40000,0,efectivo,1aea6816-8b15-5a02-af46-fed26a106d66,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:02 p.m.,2025-09-27
f9df8921-04d8-5382-b696-a06adebd92a6,servicio,40000,40000,10,efectivo,c2353623-dcfc-5dcf-b7e4-1148c9af1992,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:42 p.m.,2025-09-27
8445dd3e-b801-58e0-ac98-de5603bcb5dc,servicio,60000,60000,0,pos,bd452d7a-b37f-5512-8106-da3985e1cc10,cb0e9128-f2f4-5d0f-9d6e-8c902c59fc83,,Hora: 3:31 p.m.,2025-09-30
887aa407-d0ec-542e-8ecc-34dac1d7dbd5,servicio,40000,40000,0,transferencia,a4f0883b-bdf1-50b6-bd82-89ba4c9ed51f,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:31 p.m.,2025-09-30
ebb074a0-a517-5451-ae48-871158e175fe,servicio,40000,40000,0,transferencia,af8aad18-6d3f-5717-97a3-ac0a05555b08,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:28 p.m.,2025-09-30
7b097823-cf75-580b-8759-dc7f16b66c57,servicio,40000,40000,0,efectivo,1c428c0d-9b70-58df-ba7c-48315cca8934,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:28 p.m.,2025-09-30
4075f24f-b713-57da-a15c-ec8687d1e57c,servicio,40000,40000,0,pos,c025cf64-bb42-5f7c-8744-9b8dad28391a,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:14 p.m.,2025-09-30
718e7142-24dc-58d2-a5a4-45ead86b3cd3,servicio,40000,40000,60,efectivo,ba0df389-3983-539d-b87f-262f7ec79dba,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:06 p.m.,2025-09-30
c66ebc9a-ad6e-54f3-89ea-c19b1833734e,servicio,30000,30000,20,efectivo,a934f617-401e-596f-bd16-d23f9f265c02,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 7:20 p.m.,2025-09-30
759b9bee-7f90-54a2-9b48-f68d26874f49,servicio,40000,40000,0,transferencia,d27d4b42-0c7f-5823-abd7-e6af4df42ea2,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:36 a.m.,2025-10-02
05b7923f-2547-5b36-b165-f145f125cf74,servicio,40000,40000,0,transferencia,e83ae873-a67c-5fcb-a007-6fe26e61f6d9,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:16 p.m.,2025-10-01
69463662-010d-5cf9-9be6-517662034f5b,servicio,40000,40000,10,efectivo,d401ba6b-58d2-5444-97cf-30fd89d79e6b,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:16 p.m.,2025-10-01
686e797f-f14e-5485-bdbd-3fff6468e750,servicio,40000,40000,10,efectivo,35064fad-9ff3-50cb-8f11-8a31ffd0d0b3,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:18 p.m.,2025-10-01
a46e6087-a01b-5733-bc3f-28da041db65e,servicio,40000,40000,0,efectivo,eddc7652-d368-5b0d-9c6d-8b0e14e7b422,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:19 p.m.,2025-10-01
80dfdd65-fbeb-528e-805b-652556fed61a,servicio,40000,40000,0,pos,a7f241e5-de2b-5fe2-accf-e2cb4d7c7803,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:21 p.m.,2025-10-01
33b0fad5-ba90-585d-9dbb-2029d76c9e79,servicio,40000,40000,10,efectivo,dcbe36e6-3fca-59ee-91dd-0da2bb32d73b,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:22 p.m.,2025-10-01
036fcdb6-a3cb-522b-a92f-c78065ef2ae6,servicio,35000,35000,0,pos,641a69c0-cc49-5fdc-bd49-fdc3c63d5c42,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 4:47 p.m.,2025-10-02
d943c8b5-2ea0-5069-b492-880b40a33b42,servicio,40000,40000,10,efectivo,2c9ee34d-fcce-5dcd-8045-b2713afc3eb0,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:23 p.m.,2025-10-02
969ddadc-0a98-5bef-9641-11f06e6a8d3f,servicio,40000,40000,0,pos,3eb0f69b-da35-5304-bafa-1476936d5dab,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:45 p.m.,2025-10-02
0080b1c7-4d29-5b29-85c0-995a11467a2a,servicio,40000,40000,10,efectivo,30c169c2-1fc4-55ff-a183-ca637b565e0b,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:46 p.m.,2025-10-01
96c5bb71-b0f2-51d6-b189-4e0ccd5488e2,servicio,30000,30000,0,efectivo,196079fa-a9e8-5581-a7c8-6d623c2a5883,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 7:54 p.m.,2025-10-02
96c5bb71-b0f2-51d6-b189-4e0ccd5488e2,servicio,30000,30000,0,,196079fa-a9e8-5581-a7c8-6d623c2a5883,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 7:55 p.m.,2025-10-02
78fa0360-00a7-579a-85e9-97fcd5fc8aad,servicio,35000,35000,0,efectivo,196079fa-a9e8-5581-a7c8-6d623c2a5883,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 7:55 p.m.,2025-10-02
ba8dc7be-dfdd-51fa-9d5c-3454e1f76e82,servicio,35000,35000,0,transferencia,2a0cbfe6-9cf1-59c0-b02c-ca60c8113740,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 2:59 p.m.,2025-10-03
2058f62f-3b39-5166-8a8f-981ff6584429,servicio,40000,40000,0,efectivo,6a6bb1da-0c49-58f4-8170-2627215bd354,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:00 p.m.,2025-10-03
adc6e3ef-9d4e-5143-ac6d-4d09aa1d28a7,servicio,35000,35000,0,pos,6bad72da-586b-5e6a-a3ef-29ca64186585,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 4:41 p.m.,2025-10-03
6b78c40c-b7a0-57ce-85a2-722cf3dd90ab,servicio,40000,40000,0,pos,2a410002-7521-5cf3-9f2c-ae35e0a8eea4,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:42 p.m.,2025-10-03
